"","STUDY_NUM","month","year","event","cnt","TA_DESC","PHASE","LAST_SUBJECT_SCREENED_DATE","ASCENT_Study"
"24853","M19-148","Oct",2023,"screens",NA,"Neuroscience","Phase 2","2023-05-25 00:00:00","Non-ASCENT"
"24854","M19-148","Oct",2023,"screens",NA,"Neuroscience","Phase 2","2023-05-25","Non-ASCENT"
"24855","M19-148","Oct",2023,"CRA",5,"Neuroscience","Phase 2","2023-05-25 00:00:00","Non-ASCENT"
"24856","M19-148","Oct",2023,"CRA",5,"Neuroscience","Phase 2","2023-05-25","Non-ASCENT"
"24857","M19-148","Oct",2023,"MSL",NA,"Neuroscience","Phase 2","2023-05-25 00:00:00","Non-ASCENT"
"24858","M19-148","Oct",2023,"MSL",NA,"Neuroscience","Phase 2","2023-05-25","Non-ASCENT"
"24859","M19-148","Nov",2023,"screens",NA,"Neuroscience","Phase 2","2023-05-25 00:00:00","Non-ASCENT"
"24860","M19-148","Nov",2023,"screens",NA,"Neuroscience","Phase 2","2023-05-25","Non-ASCENT"
"24861","M19-148","Nov",2023,"CRA",1,"Neuroscience","Phase 2","2023-05-25 00:00:00","Non-ASCENT"
"24862","M19-148","Nov",2023,"CRA",1,"Neuroscience","Phase 2","2023-05-25","Non-ASCENT"
"24863","M19-148","Nov",2023,"MSL",NA,"Neuroscience","Phase 2","2023-05-25 00:00:00","Non-ASCENT"
"24864","M19-148","Nov",2023,"MSL",NA,"Neuroscience","Phase 2","2023-05-25","Non-ASCENT"
"24865","M19-388","Apr",2023,"screens",NA,"Oncology","Phase 3","2023-11-28 00:00:00","Non-ASCENT"
"24866","M19-388","Apr",2023,"screens",NA,"Oncology","Phase 3","2023-11-28","Non-ASCENT"
"24867","M19-388","Apr",2023,"CRA",2,"Oncology","Phase 3","2023-11-28 00:00:00","Non-ASCENT"
"24868","M19-388","Apr",2023,"CRA",2,"Oncology","Phase 3","2023-11-28","Non-ASCENT"
"24869","M19-388","Apr",2023,"MSL",NA,"Oncology","Phase 3","2023-11-28 00:00:00","Non-ASCENT"
"24870","M19-388","Apr",2023,"MSL",NA,"Oncology","Phase 3","2023-11-28","Non-ASCENT"
"24871","M19-611","Mar",2023,"screens",NA,"Oncology","Phase 1","2023-01-29","Non-ASCENT"
"24872","M19-611","Mar",2023,"screens",NA,"Oncology","Phase 1","2023-01-29 00:00:00","Non-ASCENT"
"24873","M19-611","Mar",2023,"CRA",1,"Oncology","Phase 1","2023-01-29","Non-ASCENT"
"24874","M19-611","Mar",2023,"CRA",1,"Oncology","Phase 1","2023-01-29 00:00:00","Non-ASCENT"
"24875","M19-611","Mar",2023,"MSL",NA,"Oncology","Phase 1","2023-01-29","Non-ASCENT"
"24876","M19-611","Mar",2023,"MSL",NA,"Oncology","Phase 1","2023-01-29 00:00:00","Non-ASCENT"
"24877","M19-965","Sep",2023,"screens",NA,"Specialty","Phase 2","2022-12-11 00:00:00","Non-ASCENT"
"24878","M19-965","Sep",2023,"screens",NA,"Specialty","Phase 2","2022-12-11","Non-ASCENT"
"24879","M19-965","Sep",2023,"CRA",3,"Specialty","Phase 2","2022-12-11 00:00:00","Non-ASCENT"
"24880","M19-965","Sep",2023,"CRA",3,"Specialty","Phase 2","2022-12-11","Non-ASCENT"
"24881","M19-965","Sep",2023,"MSL",NA,"Specialty","Phase 2","2022-12-11 00:00:00","Non-ASCENT"
"24882","M19-965","Sep",2023,"MSL",NA,"Specialty","Phase 2","2022-12-11","Non-ASCENT"
"24883","M20-258","Jan",2023,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24884","M20-258","Jan",2023,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24885","M20-258","Jan",2023,"CRA",3,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24886","M20-258","Jan",2023,"CRA",3,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24887","M20-258","Jan",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24888","M20-258","Jan",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24889","M20-258","Mar",2023,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24890","M20-258","Mar",2023,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24891","M20-258","Mar",2023,"CRA",3,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24892","M20-258","Mar",2023,"CRA",3,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24893","M20-258","Mar",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24894","M20-258","Mar",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24895","M20-258","Apr",2023,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24896","M20-258","Apr",2023,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24897","M20-258","Apr",2023,"CRA",9,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24898","M20-258","Apr",2023,"CRA",9,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24899","M20-258","Apr",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24900","M20-258","Apr",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24901","M20-258","May",2023,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24902","M20-258","May",2023,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24903","M20-258","May",2023,"CRA",27,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24904","M20-258","May",2023,"CRA",27,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24905","M20-258","May",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24906","M20-258","May",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24907","M20-258","Jun",2023,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24908","M20-258","Jun",2023,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24909","M20-258","Jun",2023,"CRA",19,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24910","M20-258","Jun",2023,"CRA",19,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24911","M20-258","Jun",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24912","M20-258","Jun",2023,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24913","M20-258","Aug",2022,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24914","M20-258","Aug",2022,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24915","M20-258","Aug",2022,"CRA",4,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24916","M20-258","Aug",2022,"CRA",4,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24917","M20-258","Aug",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24918","M20-258","Aug",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24919","M20-258","Oct",2022,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24920","M20-258","Oct",2022,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24921","M20-258","Oct",2022,"CRA",4,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24922","M20-258","Oct",2022,"CRA",4,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24923","M20-258","Oct",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24924","M20-258","Oct",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24925","M20-258","Nov",2022,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24926","M20-258","Nov",2022,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24927","M20-258","Nov",2022,"CRA",3,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24928","M20-258","Nov",2022,"CRA",3,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24929","M20-258","Nov",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24930","M20-258","Nov",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24931","M20-258","Dec",2022,"screens",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24932","M20-258","Dec",2022,"screens",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24933","M20-258","Dec",2022,"CRA",5,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24934","M20-258","Dec",2022,"CRA",5,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24935","M20-258","Dec",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27 00:00:00","Non-ASCENT"
"24936","M20-258","Dec",2022,"MSL",NA,"Oncology","Phase 1","2022-06-27","Non-ASCENT"
"24937","M20-339","Dec",2022,"screens",NA,"Neuroscience","Phase 1","2023-02-09","Non-ASCENT"
"24938","M20-339","Dec",2022,"screens",NA,"Neuroscience","Phase 1","2023-02-09 00:00:00","Non-ASCENT"
"24939","M20-339","Dec",2022,"CRA",8,"Neuroscience","Phase 1","2023-02-09","Non-ASCENT"
"24940","M20-339","Dec",2022,"CRA",8,"Neuroscience","Phase 1","2023-02-09 00:00:00","Non-ASCENT"
"24941","M20-339","Dec",2022,"MSL",NA,"Neuroscience","Phase 1","2023-02-09","Non-ASCENT"
"24942","M20-339","Dec",2022,"MSL",NA,"Neuroscience","Phase 1","2023-02-09 00:00:00","Non-ASCENT"
"24943","M20-356","Jan",2023,"screens",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24944","M20-356","Jan",2023,"screens",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24945","M20-356","Jan",2023,"CRA",13,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24946","M20-356","Jan",2023,"CRA",13,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24947","M20-356","Jan",2023,"MSL",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24948","M20-356","Jan",2023,"MSL",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24949","M20-356","May",2023,"screens",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24950","M20-356","May",2023,"screens",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24951","M20-356","May",2023,"CRA",24,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24952","M20-356","May",2023,"CRA",24,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24953","M20-356","May",2023,"MSL",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24954","M20-356","May",2023,"MSL",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24955","M20-356","Nov",2022,"screens",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24956","M20-356","Nov",2022,"screens",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24957","M20-356","Nov",2022,"CRA",4,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24958","M20-356","Nov",2022,"CRA",4,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24959","M20-356","Nov",2022,"MSL",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24960","M20-356","Nov",2022,"MSL",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24961","M20-356","Dec",2022,"screens",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24962","M20-356","Dec",2022,"screens",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24963","M20-356","Dec",2022,"CRA",2,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24964","M20-356","Dec",2022,"CRA",2,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24965","M20-356","Dec",2022,"MSL",NA,"Oncology","Phase 2","2024-02-28","Non-ASCENT"
"24966","M20-356","Dec",2022,"MSL",NA,"Oncology","Phase 2","2024-02-28 00:00:00","Non-ASCENT"
"24967","M20-429","Aug",2022,"screens",NA,"Oncology","Phase 1","2025-10-26","Non-ASCENT"
"24968","M20-429","Aug",2022,"screens",NA,"Oncology","Phase 1","2025-10-26 00:00:00","Non-ASCENT"
"24969","M20-429","Aug",2022,"CRA",2,"Oncology","Phase 1","2025-10-26","Non-ASCENT"
"24970","M20-429","Aug",2022,"CRA",2,"Oncology","Phase 1","2025-10-26 00:00:00","Non-ASCENT"
"24971","M20-429","Aug",2022,"MSL",NA,"Oncology","Phase 1","2025-10-26","Non-ASCENT"
"24972","M20-429","Aug",2022,"MSL",NA,"Oncology","Phase 1","2025-10-26 00:00:00","Non-ASCENT"
"24973","M20-429","Sep",2022,"screens",NA,"Oncology","Phase 1","2025-10-26","Non-ASCENT"
"24974","M20-429","Sep",2022,"screens",NA,"Oncology","Phase 1","2025-10-26 00:00:00","Non-ASCENT"
"24975","M20-429","Sep",2022,"CRA",10,"Oncology","Phase 1","2025-10-26","Non-ASCENT"
"24976","M20-429","Sep",2022,"CRA",10,"Oncology","Phase 1","2025-10-26 00:00:00","Non-ASCENT"
"24977","M20-429","Sep",2022,"MSL",NA,"Oncology","Phase 1","2025-10-26","Non-ASCENT"
"24978","M20-429","Sep",2022,"MSL",NA,"Oncology","Phase 1","2025-10-26 00:00:00","Non-ASCENT"
"24979","M21-199","May",2023,"screens",NA,"Neuroscience","Phase 3","2028-03-22","Non-ASCENT"
"24980","M21-199","May",2023,"screens",NA,"Neuroscience","Phase 3","2028-03-22 00:00:00","Non-ASCENT"
"24981","M21-199","May",2023,"CRA",1,"Neuroscience","Phase 3","2028-03-22","Non-ASCENT"
"24982","M21-199","May",2023,"CRA",1,"Neuroscience","Phase 3","2028-03-22 00:00:00","Non-ASCENT"
"24983","M21-199","May",2023,"MSL",NA,"Neuroscience","Phase 3","2028-03-22","Non-ASCENT"
"24984","M21-199","May",2023,"MSL",NA,"Neuroscience","Phase 3","2028-03-22 00:00:00","Non-ASCENT"
"24985","M21-201","Mar",2023,"screens",NA,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"24986","M21-201","Mar",2023,"screens",NA,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"24987","M21-201","Mar",2023,"CRA",4,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"24988","M21-201","Mar",2023,"CRA",4,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"24989","M21-201","Mar",2023,"MSL",NA,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"24990","M21-201","Mar",2023,"MSL",NA,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"24991","M21-201","Apr",2023,"screens",NA,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"24992","M21-201","Apr",2023,"screens",NA,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"24993","M21-201","Apr",2023,"CRA",26,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"24994","M21-201","Apr",2023,"CRA",26,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"24995","M21-201","Apr",2023,"MSL",NA,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"24996","M21-201","Apr",2023,"MSL",NA,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"24997","M21-201","Sep",2022,"screens",NA,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"24998","M21-201","Sep",2022,"screens",NA,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"24999","M21-201","Sep",2022,"CRA",1,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"25000","M21-201","Sep",2022,"CRA",1,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"25001","M21-201","Sep",2022,"MSL",NA,"Neuroscience","Phase 3","2028-06-28","Non-ASCENT"
"25002","M21-201","Sep",2022,"MSL",NA,"Neuroscience","Phase 3","2028-06-28 00:00:00","Non-ASCENT"
"25003","M21-323","Mar",2023,"screens",NA,"Aesthetics","Phase 3","2022-12-20","Non-ASCENT"
"25004","M21-323","Mar",2023,"screens",NA,"Aesthetics","Phase 3","2022-12-20 00:00:00","Non-ASCENT"
"25005","M21-323","Mar",2023,"CRA",4,"Aesthetics","Phase 3","2022-12-20","Non-ASCENT"
"25006","M21-323","Mar",2023,"CRA",4,"Aesthetics","Phase 3","2022-12-20 00:00:00","Non-ASCENT"
"25007","M21-323","Mar",2023,"MSL",NA,"Aesthetics","Phase 3","2022-12-20","Non-ASCENT"
"25008","M21-323","Mar",2023,"MSL",NA,"Aesthetics","Phase 3","2022-12-20 00:00:00","Non-ASCENT"
"25009","M21-432","Sep",2022,"screens",NA,"Specialty","Phase 4","2023-03-15","Non-ASCENT"
"25010","M21-432","Sep",2022,"screens",NA,"Specialty","Phase 4","2023-03-15 00:00:00","Non-ASCENT"
"25011","M21-432","Sep",2022,"CRA",18,"Specialty","Phase 4","2023-03-15","Non-ASCENT"
"25012","M21-432","Sep",2022,"CRA",18,"Specialty","Phase 4","2023-03-15 00:00:00","Non-ASCENT"
"25013","M21-432","Sep",2022,"MSL",NA,"Specialty","Phase 4","2023-03-15","Non-ASCENT"
"25014","M21-432","Sep",2022,"MSL",NA,"Specialty","Phase 4","2023-03-15 00:00:00","Non-ASCENT"
"25015","M21-432","Nov",2022,"screens",NA,"Specialty","Phase 4","2023-03-15","Non-ASCENT"
"25016","M21-432","Nov",2022,"screens",NA,"Specialty","Phase 4","2023-03-15 00:00:00","Non-ASCENT"
"25017","M21-432","Nov",2022,"CRA",17,"Specialty","Phase 4","2023-03-15","Non-ASCENT"
"25018","M21-432","Nov",2022,"CRA",17,"Specialty","Phase 4","2023-03-15 00:00:00","Non-ASCENT"
"25019","M21-432","Nov",2022,"MSL",NA,"Specialty","Phase 4","2023-03-15","Non-ASCENT"
"25020","M21-432","Nov",2022,"MSL",NA,"Specialty","Phase 4","2023-03-15 00:00:00","Non-ASCENT"
"25021","M21-446","Mar",2023,"screens",NA,"Immunology","Phase 2","2025-03-08","Non-ASCENT"
"25022","M21-446","Mar",2023,"screens",NA,"Immunology","Phase 2","2025-03-08 00:00:00","Non-ASCENT"
"25023","M21-446","Mar",2023,"CRA",3,"Immunology","Phase 2","2025-03-08","Non-ASCENT"
"25024","M21-446","Mar",2023,"CRA",3,"Immunology","Phase 2","2025-03-08 00:00:00","Non-ASCENT"
"25025","M21-446","Mar",2023,"MSL",NA,"Immunology","Phase 2","2025-03-08","Non-ASCENT"
"25026","M21-446","Mar",2023,"MSL",NA,"Immunology","Phase 2","2025-03-08 00:00:00","Non-ASCENT"
"25027","M21-446","Apr",2023,"screens",NA,"Immunology","Phase 2","2025-03-08","Non-ASCENT"
"25028","M21-446","Apr",2023,"screens",NA,"Immunology","Phase 2","2025-03-08 00:00:00","Non-ASCENT"
"25029","M21-446","Apr",2023,"CRA",4,"Immunology","Phase 2","2025-03-08","Non-ASCENT"
"25030","M21-446","Apr",2023,"CRA",4,"Immunology","Phase 2","2025-03-08 00:00:00","Non-ASCENT"
"25031","M21-446","Apr",2023,"MSL",NA,"Immunology","Phase 2","2025-03-08","Non-ASCENT"
"25032","M21-446","Apr",2023,"MSL",NA,"Immunology","Phase 2","2025-03-08 00:00:00","Non-ASCENT"
"25033","M21-509","Mar",2023,"screens",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25034","M21-509","Mar",2023,"screens",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25035","M21-509","Mar",2023,"CRA",19,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25036","M21-509","Mar",2023,"CRA",19,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25037","M21-509","Mar",2023,"MSL",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25038","M21-509","Mar",2023,"MSL",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25039","M21-509","Apr",2023,"screens",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25040","M21-509","Apr",2023,"screens",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25041","M21-509","Apr",2023,"CRA",19,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25042","M21-509","Apr",2023,"CRA",19,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25043","M21-509","Apr",2023,"MSL",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25044","M21-509","Apr",2023,"MSL",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25045","M21-509","May",2023,"screens",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25046","M21-509","May",2023,"screens",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25047","M21-509","May",2023,"CRA",13,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25048","M21-509","May",2023,"CRA",13,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25049","M21-509","May",2023,"MSL",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25050","M21-509","May",2023,"MSL",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25051","M21-509","Oct",2022,"screens",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25052","M21-509","Oct",2022,"screens",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25053","M21-509","Oct",2022,"CRA",20,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25054","M21-509","Oct",2022,"CRA",20,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25055","M21-509","Oct",2022,"MSL",NA,"Aesthetics","Phase 3","2023-02-06","Non-ASCENT"
"25056","M21-509","Oct",2022,"MSL",NA,"Aesthetics","Phase 3","2023-02-06 00:00:00","Non-ASCENT"
"25057","M21-528","Jan",2023,"screens",NA,"Aesthetics","Phase 3","2023-08-04","Non-ASCENT"
"25058","M21-528","Jan",2023,"screens",NA,"Aesthetics","Phase 3","2023-08-04 00:00:00","Non-ASCENT"
"25059","M21-528","Jan",2023,"CRA",5,"Aesthetics","Phase 3","2023-08-04","Non-ASCENT"
"25060","M21-528","Jan",2023,"CRA",5,"Aesthetics","Phase 3","2023-08-04 00:00:00","Non-ASCENT"
"25061","M21-528","Jan",2023,"MSL",NA,"Aesthetics","Phase 3","2023-08-04","Non-ASCENT"
"25062","M21-528","Jan",2023,"MSL",NA,"Aesthetics","Phase 3","2023-08-04 00:00:00","Non-ASCENT"
"25063","M21-783","Jan",2023,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25064","M21-783","Jan",2023,"CRA",4,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25065","M21-783","Jan",2023,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25066","M21-783","Feb",2023,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25067","M21-783","Feb",2023,"CRA",3,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25068","M21-783","Feb",2023,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25069","M21-783","Aug",2022,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25070","M21-783","Aug",2022,"CRA",12,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25071","M21-783","Aug",2022,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25072","M21-783","Aug",2023,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25073","M21-783","Aug",2023,"CRA",4,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25074","M21-783","Aug",2023,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25075","M21-783","Sep",2022,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25076","M21-783","Sep",2022,"CRA",6,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25077","M21-783","Sep",2022,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25078","M21-783","Sep",2023,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25079","M21-783","Sep",2023,"CRA",7,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25080","M21-783","Sep",2023,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25081","M21-783","Oct",2022,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25082","M21-783","Oct",2022,"CRA",8,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25083","M21-783","Oct",2022,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25084","M21-783","Oct",2023,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25085","M21-783","Oct",2023,"CRA",33,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25086","M21-783","Oct",2023,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25087","M21-783","Nov",2022,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25088","M21-783","Nov",2022,"CRA",3,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25089","M21-783","Nov",2022,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25090","M21-783","Dec",2022,"screens",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25091","M21-783","Dec",2022,"CRA",1,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25092","M21-783","Dec",2022,"MSL",NA,"Aesthetics","Phase 3","2024-04-27","Non-ASCENT"
"25093","M21-784","Apr",2023,"screens",NA,"Aesthetics","Phase 3","2023-03-17","Non-ASCENT"
"25094","M21-784","Apr",2023,"screens",NA,"Aesthetics","Phase 3","2023-03-17 00:00:00","Non-ASCENT"
"25095","M21-784","Apr",2023,"CRA",2,"Aesthetics","Phase 3","2023-03-17","Non-ASCENT"
